timestamp,open,high,low,close,adjusted close,volume,dividend amount
2019-05-03,139.1500,141.8100,138.6800,140.2500,100.4318,16772230,0.0000
2019-04-26,139.4200,141.3100,137.7100,139.4400,99.8518,16961387,0.0000
2019-04-18,144.4000,145.3900,136.2600,140.3300,100.4891,27390537,0.0000
2019-04-12,143.0200,144.4400,141.8400,144.3500,103.3678,13675882,0.0000
2019-04-05,141.5100,144.2200,141.5100,143.2800,102.6016,14574262,0.0000
2019-03-29,139.0600,141.2200,138.3500,141.1000,101.0405,14257045,0.0000
2019-03-22,139.8300,142.1200,138.7200,139.4500,99.8590,17883337,0.0000
2019-03-15,136.0300,140.3300,135.8400,139.4300,99.8446,20959826,0.0000
2019-03-08,139.9900,140.0800,133.5800,135.0900,96.7368,18558647,0.0000
2019-03-01,140.0000,140.4900,137.7200,139.2000,99.6799,15273342,0.0000
2019-02-22,137.8100,139.3800,137.2200,139.2500,99.7158,13238819,0.0000
2019-02-15,134.2900,138.1900,133.9100,138.0300,98.8421,17299173,0.0000
2019-02-08,134.0200,136.6500,132.1200,133.7100,95.7486,21874687,1.5700
2019-02-01,133.1000,135.4100,132.5800,134.1000,94.9091,23585862,0.0000
2019-01-25,123.3000,135.0000,121.5400,133.9700,94.8171,44147478,0.0000
2019-01-18,120.5100,124.7200,119.7600,123.8200,87.6335,23616108,0.0000
2019-01-11,117.5000,121.8600,116.6700,121.4600,85.9632,19780844,0.0000
2019-01-04,113.3300,117.4900,111.6900,117.3200,83.0331,18047093,0.0000
2018-12-28,109.9000,114.8000,105.9400,113.0300,79.9969,21630293,0.0000
2018-12-21,119.0700,120.2700,110.4400,110.9400,78.5177,39485288,0.0000
2018-12-14,119.7400,123.8100,118.5200,119.9000,84.8591,23701178,0.0000
2018-12-07,125.6700,126.5900,118.8700,119.3400,84.4627,25801474,0.0000
2018-11-30,118.3700,124.6900,118.0600,124.2700,87.9520,27471124,0.0000
2018-11-23,121.6300,122.1800,116.7000,117.1900,82.9411,18035587,0.0000
2018-11-16,123.5000,123.5700,119.5100,121.5700,86.0410,23510061,0.0000
2018-11-09,116.1000,125.0600,116.0000,123.5400,87.4353,48482997,1.5700
2018-11-02,119.3400,123.9500,114.0900,115.6700,80.8367,87773431,0.0000
2018-10-26,129.5800,131.9000,123.7100,124.7900,87.2102,36964774,0.0000
2018-10-19,140.3800,145.4500,127.9600,129.1000,90.2223,50928336,0.0000
2018-10-12,148.5000,149.0700,138.7800,140.8500,98.4339,27703434,0.0000
2018-10-05,151.7100,154.3600,147.8700,149.0300,104.1505,18943237,0.0000
2018-09-28,151.1000,153.3500,148.3600,151.2100,105.6740,22847744,0.0000
2018-09-21,148.4400,152.6000,147.4700,151.3500,105.7719,37327961,0.0000
2018-09-14,146.6000,149.3000,145.2500,148.3300,103.6613,20298346,0.0000
2018-09-07,145.9800,147.6600,144.8100,145.4500,101.6486,15394651,0.0000
2018-08-31,146.9400,147.9300,145.2500,146.4800,102.3684,15929583,0.0000
2018-08-24,146.3700,147.1600,144.7500,146.0400,102.0609,12992907,0.0000
2018-08-17,144.1500,146.3900,142.0000,146.0600,102.0749,17890077,0.0000
2018-08-10,146.9500,147.6400,143.8800,144.4800,100.9707,17100909,1.5700
2018-08-03,144.8000,147.9200,142.3300,147.7000,102.1136,24366161,0.0000
2018-07-27,146.3500,149.2700,144.6600,145.1500,100.3507,19940363,0.0000
2018-07-20,145.6700,150.5400,142.7400,146.3500,101.1803,36572622,0.0000
2018-07-13,142.5900,146.9800,142.4700,145.9000,100.8692,17395351,0.0000
2018-07-06,138.2800,142.9400,138.2000,142.4800,98.5047,12024030,0.0000
2018-06-29,140.4000,141.3600,137.4500,139.7000,96.5828,25451478,0.0000
2018-06-22,144.1800,144.5200,140.7800,141.2800,97.6751,21004666,0.0000
2018-06-15,146.6200,147.5200,143.7000,145.3900,100.5166,21311072,0.0000
2018-06-08,142.3000,146.7000,142.1800,146.1400,101.0351,18618365,0.0000
2018-06-01,142.5300,143.1000,140.2100,141.9500,98.1383,20343954,0.0000
2018-05-25,144.9500,146.2000,142.9500,143.6400,99.3067,16951460,0.0000
2018-05-18,144.4700,145.1900,142.9200,144.0800,99.6109,16304020,0.0000
2018-05-11,144.0000,144.8500,141.2800,144.1400,99.6524,20021856,1.5700
2018-05-04,146.8600,147.3800,139.9000,143.9100,98.4100,23464605,0.0000
2018-04-27,145.0300,147.3600,144.1100,146.4800,100.1674,25028049,0.0000
2018-04-20,157.9900,162.0000,144.5100,144.9000,99.0870,51127683,0.0000
2018-04-13,151.8000,159.2200,151.7400,156.7100,107.1630,21372171,0.0000
2018-04-06,153.3400,154.9200,147.4500,150.5700,102.9643,20949699,0.0000
2018-03-29,151.2100,154.8700,150.2800,153.4300,104.9200,14934365,0.0000
2018-03-23,159.7100,159.8900,148.5400,148.8900,101.8155,21959274,0.0000
2018-03-16,159.6400,162.1100,157.7400,160.2600,109.5906,25076217,0.0000
2018-03-09,154.1200,159.5800,153.7500,159.3100,108.9410,22842811,0.0000
2018-03-02,155.8100,159.7800,151.8800,154.4900,105.6449,18831762,0.0000
2018-02-23,155.7900,156.7900,152.7900,155.5200,106.3492,14987102,0.0000
2018-02-16,150.9000,157.7900,149.6400,156.1800,106.8006,25701914,0.0000
2018-02-09,157.8900,158.5000,144.4000,149.5100,102.2394,38856237,1.5000
2018-02-02,167.4500,168.3900,158.8700,159.0300,107.6554,21842492,0.0000
2018-01-26,161.5100,168.7200,161.1100,167.3400,113.2808,28170112,0.0000
2018-01-19,165.1000,171.1300,161.3000,162.3700,109.9164,51246304,0.0000
2018-01-12,162.6600,164.9400,161.7000,163.1400,110.4376,22376145,0.0000
2018-01-05,154.5000,162.9000,153.5400,162.4900,109.9976,26160206,0.0000
2017-12-29,152.5100,154.7200,152.5000,153.4200,103.8577,10573732,0.0000
2017-12-22,153.4100,154.1800,151.4900,152.5000,103.2349,20045931,0.0000
2017-12-15,154.9700,157.8500,152.0300,152.5000,103.2349,31101402,0.0000
2017-12-08,155.6700,156.8000,153.2600,154.8100,104.7986,20236835,0.0000
2017-12-01,152.0600,155.0200,151.6200,154.7600,104.7648,24386604,0.0000
2017-11-24,150.6400,152.4500,149.9000,151.8400,102.7881,13728716,0.0000
2017-11-17,148.8800,150.1500,146.2110,148.9700,100.8452,23731918,0.0000
2017-11-10,151.7700,151.8200,149.1400,149.1600,100.9739,21891991,1.5000
2017-11-03,153.7600,154.9300,151.4900,151.5800,101.5981,19467703,0.0000
2017-10-27,162.0500,162.5100,152.9110,153.6800,103.0057,28529638,0.0000
2017-10-20,147.2200,162.4800,146.1800,162.0700,108.6292,56148944,0.0000
2017-10-13,146.5000,148.9500,146.3500,147.1000,98.5954,16128636,0.0000
2017-10-06,145.3500,147.5400,145.2100,146.4800,98.1798,12252293,0.0000
2017-09-29,145.1200,147.4200,144.2100,145.0800,97.2414,18131168,0.0000
2017-09-22,144.8100,145.8911,144.2200,145.1300,97.2749,16890140,0.0000
2017-09-15,143.5400,146.3800,143.0100,144.8200,97.0672,24882951,0.0000
2017-09-08,143.5000,144.6400,141.6400,142.4500,95.4786,13803467,0.0000
2017-09-01,144.1100,144.5600,141.9000,144.0800,96.5712,17765494,0.0000
2017-08-25,139.5900,144.1900,139.1300,143.7400,96.3433,15927109,0.0000
2017-08-18,142.0000,143.3400,139.5800,139.7000,93.6354,18585485,0.0000
2017-08-11,145.0000,145.0900,141.1900,141.8400,95.0698,18161288,1.5000
2017-08-04,144.3800,145.6700,144.1700,145.1600,96.2788,16503121,0.0000
2017-07-28,147.0000,147.4900,143.6400,144.2900,95.7018,21206630,0.0000
2017-07-21,153.5900,154.2900,146.5100,147.0800,97.5523,39223438,0.0000
2017-07-14,152.9100,154.6150,152.0500,154.2400,102.3012,15015697,0.0000
2017-07-07,153.5800,156.0250,152.1400,152.9400,101.4390,11462576,0.0000
2017-06-30,154.7100,155.7500,153.1400,153.8300,102.0293,13465670,0.0000
2017-06-23,155.5100,155.8600,153.3900,154.1100,102.2150,18294998,0.0000
2017-06-16,154.1900,157.2000,152.9400,155.3800,103.0573,23761609,0.0000
2017-06-09,151.8200,154.2650,150.8000,154.1000,102.2084,20653101,0.0000
2017-06-02,151.9500,153.2000,151.5900,152.0500,100.8487,13583558,0.0000
2017-05-26,152.1000,153.7300,151.2300,152.4900,101.1405,14563625,0.0000
2017-05-19,150.6200,154.1400,150.1100,151.9800,100.8022,23606431,0.0000
2017-05-12,152.8000,153.4700,149.7900,150.3700,99.7344,28432713,1.5000
2017-05-05,160.0500,160.4200,153.0000,155.0500,101.8402,28746997,0.0000
2017-04-28,161.2900,162.0400,159.6300,160.2900,105.2820,22585454,0.0000
2017-04-21,169.7500,171.6900,159.6000,160.3800,105.3411,41444548,0.0000
2017-04-13,172.5300,172.5600,168.9800,169.5300,111.3510,15162492,0.0000
2017-04-07,173.8200,176.3300,171.2800,172.1400,113.0653,20657952,0.0000
2017-03-31,172.6900,175.0000,172.0937,174.1400,114.3789,15949938,0.0000
2017-03-24,175.6500,176.2300,172.8000,173.8300,114.1753,16816026,0.0000
2017-03-17,177.8500,179.0000,174.7500,175.6500,115.3707,20678038,0.0000
2017-03-10,179.7200,181.2900,175.8800,177.8300,116.8026,18283618,0.0000
2017-03-03,181.1900,182.5500,179.2800,180.0500,118.2608,14713309,0.0000
2017-02-24,180.6000,182.5000,179.1200,181.3500,119.1146,13082284,0.0000
2017-02-17,179.2400,182.7900,178.3500,180.6700,118.6680,15587334,0.0000
2017-02-10,175.3100,178.8701,174.3800,178.6800,117.3609,15458288,1.4000
2017-02-03,176.9800,177.0700,172.8900,175.8200,114.5719,16952754,0.0000
2017-01-27,170.0800,179.2500,170.0100,177.3000,115.5363,24898161,0.0000
2017-01-20,166.6900,170.6400,165.8000,170.5500,111.1378,26891514,0.0000
2017-01-13,169.4700,169.8000,165.3400,167.3400,109.0460,16710843,0.0000
2017-01-06,167.0000,169.9200,166.0100,169.5300,110.4731,11943248,0.0000
2016-12-30,166.9800,167.9800,165.5000,165.9900,108.1663,7770697,0.0000
2016-12-23,166.8300,168.2500,165.2500,166.7100,108.6354,13209502,0.0000
2016-12-16,166.7200,169.9520,165.0700,166.7300,108.6485,23953742,0.0000
2016-12-09,160.8500,166.7200,158.9300,166.5200,108.5116,17154330,0.0000
2016-12-02,163.2000,164.6600,158.3000,160.0200,104.2759,19370850,0.0000
2016-11-25,160.6900,163.1900,160.3697,163.1400,106.3091,11269212,0.0000
2016-11-18,161.2500,161.8600,157.5500,160.3900,104.5171,16168917,0.0000
2016-11-11,153.9900,161.3400,151.0000,161.2700,105.0905,25292112,1.4000
2016-11-04,152.7600,154.3300,151.6700,152.4300,98.4418,15168515,0.0000
2016-10-28,150.4000,154.4400,149.8300,152.6100,98.5580,16009359,0.0000
2016-10-21,154.4500,155.8900,147.7900,149.6300,96.6335,31731091,0.0000
2016-10-14,156.7100,158.4900,152.2700,154.4500,99.7463,15614452,0.0000
2016-10-07,158.0600,158.5300,154.8600,155.6700,100.5342,11417766,0.0000
2016-09-30,154.4600,165.0000,153.4600,158.8500,102.5879,15801644,0.0000
2016-09-23,154.8700,157.2200,153.8700,154.9800,100.0886,12476162,0.0000
2016-09-16,155.2600,158.5300,153.2100,153.8400,99.3524,21990587,0.0000
2016-09-09,159.8800,161.7600,155.6500,155.6900,100.5472,15009419,0.0000
2016-09-02,158.8300,160.5700,158.1000,159.5500,103.0400,11286596,0.0000
2016-08-26,160.0000,161.3400,157.8500,158.3200,102.2457,13571765,0.0000
2016-08-19,162.4000,162.9700,159.5200,160.0400,103.3565,14873739,0.0000
2016-08-12,162.7300,164.9500,161.5200,161.9500,104.5900,19554950,1.4000
2016-08-05,160.6500,163.5100,159.8000,163.5000,104.6865,15067283,0.0000
2016-07-29,162.0000,163.6000,160.0300,160.6200,102.8425,13747991,0.0000
2016-07-22,159.3000,162.1700,157.8900,162.0700,103.7709,24775973,0.0000
2016-07-15,154.6000,161.4000,154.5000,159.7800,102.3047,18535456,0.0000
2016-07-08,151.1900,154.6000,149.9200,154.4600,98.8983,10213227,0.0000
2016-07-01,146.1800,152.9700,142.5000,152.3500,97.5473,19155814,0.0000
2016-06-24,152.6000,155.4800,146.1800,146.5900,93.8593,22214411,0.0000
2016-06-17,151.6300,152.7200,149.0000,151.9900,97.3168,15849580,0.0000
2016-06-10,153.0900,154.0900,151.8600,152.3700,97.5601,14920842,0.0000
2016-06-03,152.5600,153.8100,151.5400,152.8900,97.8931,13470239,0.0000
2016-05-27,147.6100,152.9300,146.6600,152.8400,97.8611,14910875,0.0000
2016-05-20,147.6500,149.9900,143.9550,147.2500,94.2819,16406443,0.0000
2016-05-13,147.7000,151.0900,147.0100,147.7200,94.5828,17034303,0.0000
2016-05-06,146.5600,147.9700,142.9000,147.2900,94.3075,21059912,1.4000
2016-04-29,148.1600,150.7800,144.1910,145.9400,92.5633,16956550,0.0000
2016-04-22,151.7500,153.1400,142.6100,148.5000,94.1870,37688644,0.0000
2016-04-15,150.2600,152.7600,148.5800,151.7200,96.2293,17443203,0.0000
2016-04-08,152.3400,153.5200,147.8100,149.3500,94.7261,18417556,0.0000
2016-04-01,147.7500,153.1000,147.2300,152.5200,96.7367,20439783,0.0000
2016-03-24,147.3000,149.2800,144.4900,147.9500,93.8382,17611709,0.0000
2016-03-18,142.0100,147.5100,141.0400,147.0900,93.2927,29886417,0.0000
2016-03-11,137.2800,142.9236,136.8718,142.3600,90.2927,23556160,0.0000
2016-03-04,132.0000,139.4200,130.9000,137.8000,87.4005,22557187,0.0000
2016-02-26,133.8400,134.9200,129.6800,132.0300,83.7408,20763400,0.0000
2016-02-19,121.8300,134.0000,121.3400,133.0800,84.4068,23958762,0.0000
2016-02-12,126.0000,127.5100,116.9010,121.0400,76.7703,32025579,1.3000
2016-02-05,124.4000,128.6400,122.2900,128.5700,80.7199,25527891,0.0000
2016-01-29,122.1000,124.7900,120.6500,124.7900,78.3467,27278749,0.0000
2016-01-22,130.1100,132.1000,118.0000,122.5000,76.9090,44203492,0.0000
2016-01-15,131.8100,134.2799,128.8700,130.0300,81.6365,29470082,0.0000
2016-01-08,135.6000,136.8900,131.3200,131.6300,82.6410,25251873,0.0000
2015-12-31,137.7400,140.4400,136.5400,137.6200,86.4017,13538507,0.0000
2015-12-24,135.8300,139.3050,134.0200,138.2500,86.7973,16540309,0.0000
2015-12-18,135.3100,139.6500,134.0200,134.9000,84.6940,27823388,0.0000
2015-12-11,140.1600,140.4100,133.9100,134.5700,84.4868,21354563,0.0000
2015-12-04,138.6100,141.4000,137.9900,140.4300,88.1659,22935841,0.0000
2015-11-27,138.5300,139.3400,137.1200,138.4600,86.9291,13199481,0.0000
2015-11-20,131.7900,138.9150,131.7900,138.5000,86.9542,21083793,0.0000
2015-11-13,137.9200,138.0800,131.6500,131.7500,82.7164,25069755,0.0000
2015-11-06,140.5000,142.8000,137.8700,138.2500,86.7973,21526383,1.3000
2015-10-30,144.7500,145.0000,137.3300,140.0800,87.1269,34698762,0.0000
2015-10-23,149.8500,149.9700,139.3000,144.6800,89.9880,42068316,0.0000
2015-10-16,152.4000,152.5800,148.5800,150.3900,93.5395,17455488,0.0000
2015-10-09,145.8200,153.1470,145.8200,152.3900,94.7835,19465122,0.0000
2015-10-02,144.4200,145.7100,140.5600,144.5800,89.9258,19914471,0.0000
2015-09-25,145.3900,146.9800,141.9500,145.4200,90.4483,16815584,0.0000
2015-09-18,147.3700,149.6800,143.9800,144.5100,89.8823,20721826,0.0000
2015-09-11,145.8600,149.0400,144.5100,147.3700,91.6611,13916382,0.0000
2015-09-04,147.2600,148.4000,141.8500,143.7000,89.3785,21421138,0.0000
2015-08-28,143.4700,148.9700,140.6200,147.9800,92.0405,32508092,0.0000
2015-08-21,155.2000,156.6900,148.7000,148.8500,92.5817,19846207,0.0000
2015-08-14,156.7700,157.4652,153.9500,155.7500,96.8733,17165086,0.0000
2015-08-07,161.7000,161.8500,154.3350,155.1200,96.4815,20138504,1.3000
2015-07-31,159.0000,162.0600,158.5000,161.9900,99.9235,15380412,0.0000
2015-07-24,172.7900,173.7800,159.4100,159.7500,98.5417,37075256,0.0000
2015-07-17,167.9300,172.5200,167.5200,172.5100,106.4127,17138495,0.0000
2015-07-10,163.8300,167.4000,162.2317,166.9500,102.9831,18143986,0.0000
2015-07-02,163.9200,165.6100,162.1200,165.0900,101.8357,12979210,0.0000
2015-06-26,167.6500,169.9700,165.2300,165.4600,102.0640,20939777,0.0000
2015-06-19,165.3300,168.7200,164.2500,166.9900,103.0077,20761376,0.0000
2015-06-12,167.1700,170.4400,163.3700,166.9900,103.0077,18364270,0.0000
2015-06-05,170.2100,171.5601,167.2000,167.4000,103.2606,13868111,0.0000
2015-05-29,172.1100,172.4800,169.1300,169.6500,104.6486,12435919,0.0000
2015-05-22,173.4400,174.4400,171.9300,172.2200,106.2339,11939607,0.0000
2015-05-15,172.6500,174.4100,168.8400,173.2600,106.8754,13435074,0.0000
2015-05-08,174.4700,176.3000,168.8600,172.6800,106.5176,16793441,1.3000
2015-05-01,170.8900,175.1303,170.0200,173.6700,106.3155,21874751,0.0000
2015-04-24,162.1000,171.9100,161.9000,169.7800,103.9342,35436301,0.0000
2015-04-17,162.3700,164.9600,160.0300,160.6700,98.3573,17532781,0.0000
2015-04-10,159.6900,163.8400,158.7020,162.8600,99.6980,13917063,0.0000
2015-04-02,161.3100,163.6000,158.3900,160.4500,98.2226,16765545,0.0000
2015-03-27,162.7700,165.3500,158.9100,160.4000,98.1920,23569213,0.0000
2015-03-20,155.0500,163.0000,154.8000,162.8800,99.7102,25684872,0.0000
2015-03-13,158.2000,161.1500,153.4000,154.2800,94.4456,26135448,0.0000
2015-03-06,161.6800,161.8900,158.0600,158.5000,97.0289,21117049,0.0000
2015-02-27,164.2300,164.9900,159.7700,161.9400,99.1348,22941227,0.0000
2015-02-20,159.7500,164.4900,159.7300,163.6500,100.1816,14108892,0.0000
2015-02-13,156.0000,160.8000,155.0800,160.4000,98.1920,18164756,0.0000
2015-02-06,154.0000,158.7100,151.5100,156.7200,95.9393,22439830,1.1000
2015-01-30,158.2600,159.4600,149.5200,153.3100,93.1976,32927307,0.0000
2015-01-23,156.7000,157.6000,151.0700,155.8700,94.7538,31230797,0.0000
2015-01-16,159.0000,159.9700,153.7400,157.1400,95.5259,23272056,0.0000
2015-01-09,161.2700,161.2700,154.0300,159.1100,96.7234,24440360,0.0000
2015-01-02,162.0000,163.3100,159.4500,162.0600,98.5168,15698987,0.0000
2014-12-26,158.3300,163.0900,158.3300,162.3400,98.6870,12508916,0.0000
2014-12-19,155.9300,160.4100,150.5000,158.5100,96.3587,34588770,0.0000
2014-12-12,163.2900,163.3300,155.3300,155.3800,94.4560,23397756,0.0000
2014-12-05,161.6400,164.5200,161.3500,163.2700,99.2523,20945441,0.0000
2014-11-28,161.5400,163.8600,161.0100,162.1700,98.5836,17053892,0.0000
2014-11-21,164.1600,164.9700,159.8000,160.9200,97.8238,22273217,0.0000
2014-11-14,161.9000,164.4900,161.6100,164.1600,99.7934,20088151,0.0000
2014-11-07,164.2500,164.5400,160.0500,162.0700,98.5228,20603321,1.1000
2014-10-31,162.0000,165.5900,161.8000,164.4000,99.2630,27342119,0.0000
2014-10-24,166.8450,170.3310,161.1000,162.0800,97.8622,69701346,0.0000
2014-10-17,185.4900,186.6500,178.6900,182.0500,109.9199,24355568,0.0000
2014-10-10,189.6900,190.8900,185.1000,185.9300,112.2626,15795271,0.0000
2014-10-03,188.5100,190.8500,186.2400,188.6700,113.9170,14352364,0.0000
2014-09-26,193.7200,194.1400,188.6100,190.0600,114.7562,16209901,0.0000
2014-09-19,191.4200,195.0000,190.5800,194.0000,117.1352,20044000,0.0000
2014-09-12,190.7500,192.7800,189.5100,191.2800,115.4929,12878100,0.0000
2014-09-05,192.6800,192.9700,190.0600,191.2000,115.4445,9627700,0.0000
2014-08-29,191.3900,194.1330,190.6600,192.3000,116.1087,11487700,0.0000
2014-08-22,188.1000,192.0700,187.7600,190.4100,114.9676,11074800,0.0000
2014-08-15,187.8100,188.8800,186.2800,187.3800,113.1381,10927100,0.0000
2014-08-08,189.3500,189.9500,183.5800,186.6300,112.6852,14770900,1.1000
2014-08-01,194.3000,196.4000,188.8600,189.1500,113.5352,19838900,0.0000
2014-07-25,191.3000,195.9000,189.2500,194.4000,116.6865,19580700,0.0000
2014-07-18,188.5500,195.9500,188.2100,192.5000,115.5460,34217100,0.0000
2014-07-11,187.6100,188.9000,186.2100,188.0000,112.8450,14983700,0.0000
2014-07-03,181.3300,188.9900,180.2600,188.5300,113.1631,18382300,0.0000
2014-06-27,181.9200,183.0000,179.2700,181.7100,109.0694,17703900,0.0000
2014-06-20,182.4000,184.4700,181.2350,181.5500,108.9734,24186800,0.0000
2014-06-13,186.2200,187.6400,180.9100,182.5600,109.5797,18143900,0.0000
2014-06-06,184.7600,187.6500,183.9200,186.3700,111.8666,14243300,0.0000
2014-05-30,184.8000,185.6500,182.3300,184.3600,110.6601,15895800,0.0000
2014-05-23,186.6100,187.1600,184.7000,185.9400,111.6085,14066100,0.0000
2014-05-16,191.1200,193.0300,185.9300,187.0600,112.2807,19407200,0.0000
2014-05-09,191.0500,191.4900,186.9300,190.0800,114.0934,13925300,1.1000
2014-05-02,191.1400,196.8600,190.5800,191.4400,114.2459,21195300,0.0000
2014-04-25,189.8000,193.0000,189.1100,189.6300,113.1657,22312800,0.0000
2014-04-17,196.2400,198.7100,187.0100,190.0100,113.3925,30565200,0.0000
2014-04-11,191.7200,199.2100,191.5700,195.1900,116.4838,30598500,0.0000
2014-04-04,191.6400,195.1300,191.2800,191.7700,114.4428,29036500,0.0000
2014-03-28,187.4300,195.6300,187.3700,190.4500,113.6551,35465000,0.0000
2014-03-21,182.6600,188.7000,182.6600,186.6700,111.3993,30821100,0.0000
2014-03-14,187.5500,188.4500,182.2100,182.2100,108.7377,24057200,0.0000
2014-03-07,183.3300,188.9200,182.8200,187.6800,112.0020,20103400,0.0000
2014-02-28,182.8200,186.1200,182.8200,185.1700,110.5041,20734000,0.0000
2014-02-21,183.1800,185.7100,182.3200,182.7900,109.0838,19774200,0.0000
2014-02-14,176.9700,184.4300,176.2500,183.6900,109.6209,21312600,0.0000
2014-02-07,176.0200,177.5600,172.1900,177.2500,105.7777,25234000,0.9500
2014-01-31,179.6050,179.6500,175.3400,176.6800,104.8672,25559900,0.0000
2014-01-24,190.2300,190.3900,179.6400,179.6400,106.6241,38736900,0.0000
2014-01-17,186.2600,190.8100,183.8600,190.0900,112.8266,27635300,0.0000
2014-01-10,187.1500,190.3500,185.3000,187.2600,111.1469,22947500,0.0000
2014-01-03,185.3200,187.7900,184.6700,186.6400,110.7789,15248000,0.0000
2013-12-27,181.0500,186.5000,180.6100,185.0800,109.8530,12400800,0.0000
2013-12-20,173.2200,182.0000,172.7300,180.0200,106.8496,32267100,0.0000
2013-12-13,177.9900,178.1520,172.7300,172.8000,102.5643,21870800,0.0000
2013-12-06,179.4600,179.5900,175.1600,177.6700,105.4548,24816100,0.0000
2013-11-29,180.2500,180.7600,177.3100,179.6800,106.6478,20384900,0.0000
2013-11-22,183.5200,186.2400,179.9200,181.3000,107.6094,25637400,0.0000
2013-11-15,180.1900,184.0487,179.6600,183.1900,108.7312,25682800,0.0000
2013-11-08,179.9000,181.3900,177.3500,179.9900,106.8318,25635300,0.9500
2013-11-01,177.0400,182.3200,176.2000,179.2300,105.8197,25853600,0.0000
2013-10-25,174.4200,179.1000,172.6301,176.8500,104.4145,29861500,0.0000
2013-10-18,185.4100,186.9900,172.5700,173.7800,102.6020,45663100,0.0000
2013-10-11,181.8500,186.2300,178.7100,186.1600,109.9113,20859700,0.0000
2013-10-04,185.5600,186.7400,183.0000,184.1000,108.6950,16351900,0.0000
2013-09-27,190.0600,192.4100,186.4500,186.9200,110.3600,15079700,0.0000
2013-09-20,193.7000,194.8900,190.0200,190.0200,112.1903,22379100,0.0000
2013-09-13,183.6800,193.1000,183.3100,192.1700,113.4597,18194900,0.0000
2013-09-06,183.6300,185.0000,182.3100,183.0300,108.0633,11856200,0.0000
2013-08-30,185.2700,187.0000,181.1000,182.2700,107.6146,15052200,0.0000
2013-08-23,185.3000,186.5700,183.1685,185.4200,109.4744,14564700,0.0000
2013-08-16,186.9700,189.9900,185.3400,185.3400,109.4271,16580500,0.0000
2013-08-09,195.1600,195.8800,186.7900,187.8200,110.8914,20128300,0.9500
2013-08-02,196.8300,197.8300,193.2215,195.1600,114.6474,15338600,0.0000
2013-07-26,193.4000,197.8300,193.2804,197.3500,115.9339,14719100,0.0000
2013-07-19,192.4200,200.9400,191.6800,193.5400,113.6957,31679400,0.0000
2013-07-12,195.6000,195.7800,190.7800,192.0700,112.8322,20715900,0.0000
2013-07-05,192.1500,195.1600,190.2600,194.9300,114.5123,12378100,0.0000
2013-06-28,193.9900,196.9000,188.4100,191.1100,112.2682,25092600,0.0000
2013-06-21,203.4400,206.0900,193.5401,195.4600,114.8236,22773400,0.0000
2013-06-14,206.9700,206.9800,200.3400,202.2000,118.7831,14580500,0.0000
2013-06-07,208.2500,210.0500,201.4700,206.3500,121.2210,17768500,0.0000
2013-05-31,207.4400,211.9800,206.0400,208.0200,122.2020,16799600,0.0000
2013-05-24,208.0200,210.1500,204.4200,205.7200,120.8509,20259100,0.0000
2013-05-17,204.1800,209.5000,202.0400,208.4400,122.4488,21587300,0.0000
2013-05-10,203.7900,205.0000,201.5200,204.4700,120.1166,18700700,0.9500
2013-05-03,194.7800,205.3190,194.6500,204.5100,119.5854,26809200,0.0000
2013-04-26,191.1500,195.1700,187.6800,194.3100,113.6211,27976600,0.0000
2013-04-19,210.4400,212.0000,189.7600,190.0000,111.1008,35696400,0.0000
2013-04-12,209.0700,213.0900,207.3300,211.3800,123.6026,15273700,0.0000
2013-04-05,212.8000,214.8900,206.3400,209.4100,122.4506,16247600,0.0000
2013-03-28,212.5400,213.4400,209.7350,213.3000,124.7253,12516100,0.0000
2013-03-22,212.9000,215.8200,210.1100,212.0800,124.0119,18085500,0.0000
2013-03-15,210.0400,215.9000,209.0400,214.9200,125.6726,23433000,0.0000
2013-03-08,202.5900,210.7400,202.5500,210.3800,123.0178,18680900,0.0000
2013-03-01,201.6700,203.1230,197.5100,202.9100,118.6498,19419000,0.0000
2013-02-22,200.6000,201.8900,198.1100,201.0900,117.5856,13744500,0.0000
2013-02-15,200.9800,201.9500,199.0200,200.9800,117.5213,14498300,0.0000
2013-02-08,204.1900,205.0200,198.6800,201.6800,117.9306,16419900,0.8500
2013-02-01,204.8500,206.2200,202.9600,205.1800,119.4720,15901300,0.0000
2013-01-25,194.3600,208.5800,194.0100,204.9700,119.3497,27508900,0.0000
2013-01-18,192.8200,195.0000,190.3900,194.4700,113.2358,19748400,0.0000
2013-01-11,193.4000,195.0000,191.2800,194.4500,113.2242,16589700,0.0000
2013-01-04,189.2300,196.3500,188.8400,193.9900,112.9563,15943900,0.0000
2012-12-28,193.0500,193.8300,189.8300,189.8300,110.5340,11911900,0.0000
2012-12-21,191.7600,196.4500,191.5700,193.4200,112.6244,24598600,0.0000
2012-12-14,192.1700,194.8000,191.2600,191.7600,111.6578,19274500,0.0000
2012-12-07,190.7600,192.2000,186.9400,191.9500,111.7685,18850300,0.0000
2012-11-30,192.4500,193.3700,189.2700,190.0700,110.6738,21119100,0.0000
2012-11-23,188.6200,193.4900,188.2500,193.4900,112.6652,15826300,0.0000
2012-11-16,190.0300,190.8800,184.7800,186.9400,108.8512,18951000,0.0000
2012-11-09,192.3600,196.7500,188.8800,189.6400,110.4234,17977200,0.8500
2012-11-02,194.8000,198.0000,193.2900,193.4300,112.1316,14071200,0.0000
